demand_id,t_min_car,routable_car,t_min_foot,routable_foot,t_min_bike,routable_bike,department
129736,0.1793283524637354,True,1.0719745245450223,True,0.4755155632116071,True,Lambayeque
129737,15.046783455112186,True,205.8206320441112,True,77.1827370165417,True,Lambayeque
129738,3.3188836869181753,True,20.09759969430559,True,7.536599885364596,True,Lambayeque
129739,3.5871624545443184,True,29.516878011977727,True,11.068829254491646,True,Lambayeque
129740,1.3313315204049654,True,14.064185189863178,True,4.007919238490667,True,Lambayeque
129741,0.9672816882579073,True,10.27640056360393,True,3.5049129242859673,True,Lambayeque
129742,0.5048923564392926,True,4.013340794030315,True,1.505002797761368,True,Lambayeque
129743,6.794134154895086,True,46.182789655588316,True,17.31854612084561,True,Lambayeque
129744,3.9952516113444343,True,27.528546179590755,True,10.323204817346541,True,Lambayeque
129745,19.337438220912745,True,240.00171038736943,True,90.00064139526353,True,Lambayeque
129746,6.458181149751022,True,89.64631818425524,True,33.61736931909569,True,Lambayeque
129747,14.271788112214923,True,190.74214613637503,True,71.52830480114059,True,Lambayeque
129748,2.3701906279525264,True,32.786331593709946,True,12.294874347641231,True,Lambayeque
129749,2.846378844215182,True,25.796566178796034,True,9.903598715909284,True,Lambayeque
129750,4.791455973876217,True,30.188816857648483,True,11.320806321618184,True,Lambayeque
129751,4.569557569274715,True,36.53547050038203,True,13.700801437643255,True,Lambayeque
129752,10.617315050045516,True,122.40714329350521,True,45.90267873506444,True,Lambayeque
129753,27.21743376846501,True,326.1927120953422,True,122.32226703575347,True,Lambayeque
129754,4.429167859312815,True,34.65127490801532,True,12.994228090505743,True,Lambayeque
129755,7.241621267602207,True,74.64012001821443,True,27.990045006830393,True,Lambayeque
129756,5.146348415084357,True,42.6145073453589,True,15.98044025450959,True,Lambayeque
129757,13.182807431475993,True,187.47897268328944,True,70.30461475623353,True,Lambayeque
129758,3.95295077904002,True,55.21770719787735,True,20.70664019920401,True,Lambayeque
129759,0.9288840680704963,True,6.3461767160705485,True,2.814618595810264,True,Lambayeque
129760,27.278868738677087,True,307.13290362706476,True,115.17483886014939,True,Lambayeque
129761,4.4132864918949934,True,49.13061332926434,True,18.423979998474135,True,Lambayeque
129762,2.9061903181774182,True,19.439279255216544,True,7.289729720706203,True,Lambayeque
129763,3.3467452634227253,True,23.348107185653692,True,8.755540194620135,True,Lambayeque
129764,12.138705062617083,True,146.04808207489287,True,54.76803077808485,True,Lambayeque
129765,3.7476022741655677,True,46.01223558827558,True,17.254588345603352,True,Lambayeque
129766,1.5350136030076973,True,13.081213198413943,True,4.905454949405229,True,Lambayeque
129767,3.884675490528774,True,53.39128469064903,True,20.02173175899339,True,Lambayeque
129768,8.541188726176387,True,140.9124157661534,True,52.8421559123075,True,Lambayeque
129769,1.974216518013545,True,14.55305665435176,True,5.1625505842947375,True,Lambayeque
129770,1.443711356678908,True,14.847379488989416,True,5.567767308371032,True,Lambayeque
129771,5.53138188701405,True,85.65857358737385,True,32.0719699492274,True,Lambayeque
129773,3.6448372784465466,True,40.47297381936749,True,15.177365182262804,True,Lambayeque
129774,16.962008112247386,True,221.0718676234796,True,82.90195035880485,True,Lambayeque
129775,1.551604985918511,True,12.405628064012516,True,4.6521105240046925,True,Lambayeque
129776,2.1662341184366936,True,19.59690452666644,True,7.359339674589815,True,Lambayeque
129777,1.7914632264053982,True,7.834787247240333,True,4.447626261989257,True,Lambayeque
